_id,location_id,country_id,hotel_name,hotel_code,createdAt,updatedAt,isDeleted,isActive,__v,hotel_address,total_rooms,hotel_image[0],hotel_image[1],hotel_image[2],hotel_image[3],hotel_image[4],hotel_image[5],hotel_image[6],hotel_image[7],hotel_image[8],hotel_image[9],hotel_image[10],hotel_image[11],hotel_image[12],hotel_image[13],roomTypes[0],roomTypes[1],roomTypes[2],roomTypes[3],amenities[0],amenities[1],amenities[2]
65b3ee6b24e798230fdce731,65b1f584bf71a7a0133e4801,65b1f216bf71a7a0133e4781,Novotel Queenstown Lakeside,NQL,2024-01-26T17:39:55.545Z,2024-02-28T15:08:39.129Z,false,true,0,"Cnr Earl St, Marine Parade, And, Queenstown 9300, New Zealand",40,http://localhost:5001/hotels/uploads/hotelsImg/65b3ee6b24e798230fdce731_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ee6b24e798230fdce731_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ee6b24e798230fdce731_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ee6b24e798230fdce731_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ee6b24e798230fdce731_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ee6b24e798230fdce731_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ee6b24e798230fdce731_.7.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ee6b24e798230fdce731_.8.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ee6b24e798230fdce731_.9.jpg,,,,,,65b7e21f390635b2cd9f14f0,65b7e237390635b2cd9f14fc,65b7e227390635b2cd9f14f4,,,,
65b3ee8224e798230fdce735,65b1f584bf71a7a0133e4801,65b1f216bf71a7a0133e4781,Copthorne Hotel & Apartments Queenstown ,CHAQ,2024-01-26T17:40:18.976Z,2024-02-28T15:08:19.572Z,false,true,0,"88 Frankton Road, Queenstown 9300, New Zealand",25,http://localhost:5001/hotels/uploads/hotelsImg/65b3ee8224e798230fdce735_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ee8224e798230fdce735_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ee8224e798230fdce735_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ee8224e798230fdce735_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ee8224e798230fdce735_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ee8224e798230fdce735_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ee8224e798230fdce735_.7.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ee8224e798230fdce735_.8.jpg,,,,,,,65b7e21f390635b2cd9f14f0,65b7e247390635b2cd9f1504,,,,,
65b3eec024e798230fdce739,65b1f584bf71a7a0133e4801,65b1f216bf71a7a0133e4781,Lakeview,LV,2024-01-26T17:41:20.139Z,2024-02-01T15:08:37.345Z,true,true,0,"14 Street, Dubai Investment Park - Green Community Village - DIP 1 - Dubai - United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,
65b3eed424e798230fdce73d,65b1f584bf71a7a0133e4801,65b1f216bf71a7a0133e4781,"Holiday Inn Express & Suites Queenstown, an IHG Hotel",HIESQ,2024-01-26T17:41:40.644Z,2024-02-28T15:07:54.993Z,false,true,0,"Cnr Stanley And Sydney Street, Queenstown 9300, New Zealand",60,http://localhost:5001/hotels/uploads/hotelsImg/65b3eed424e798230fdce73d_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3eed424e798230fdce73d_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3eed424e798230fdce73d_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3eed424e798230fdce73d_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3eed424e798230fdce73d_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3eed424e798230fdce73d_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3eed424e798230fdce73d_.7.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3eed424e798230fdce73d_.8.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3eed424e798230fdce73d_.9.jpg,,,,,,65b7e21f390635b2cd9f14f0,65b7e237390635b2cd9f14fc,65b7cbe63cc4ccc32a439a8e,65b7e24f390635b2cd9f1508,,,
65b3eeef24e798230fdce741,65b1f584bf71a7a0133e4801,65b1f216bf71a7a0133e4781,Heartland Hotel Queenstown,HHQ,2024-01-26T17:42:07.141Z,2024-02-28T15:07:33.013Z,false,true,0,"27 Stanley Street, Queenstown 9300, New Zealand",35,http://localhost:5001/hotels/uploads/hotelsImg/65b3eeef24e798230fdce741_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3eeef24e798230fdce741_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3eeef24e798230fdce741_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3eeef24e798230fdce741_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3eeef24e798230fdce741_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3eeef24e798230fdce741_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3eeef24e798230fdce741_.7.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3eeef24e798230fdce741_.8.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3eeef24e798230fdce741_.9.jpg,,,,,,65b7e21f390635b2cd9f14f0,65b7e23e390635b2cd9f1500,,,,,
65b3ef0824e798230fdce745,65b1f593bf71a7a0133e4805,65b1f216bf71a7a0133e4781,Doubletree By Hilton Karaka,DBHK,2024-01-26T17:42:32.438Z,2024-02-28T15:07:12.156Z,false,true,0,"8 Hinau Road, Karaka, Auckland 2113, New Zealand",45,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef0824e798230fdce745_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef0824e798230fdce745_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef0824e798230fdce745_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef0824e798230fdce745_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef0824e798230fdce745_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef0824e798230fdce745_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef0824e798230fdce745_.7.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef0824e798230fdce745_.8.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef0824e798230fdce745_.9.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef0824e798230fdce745_.10.jpg,,,,,65b7e21f390635b2cd9f14f0,65b7e227390635b2cd9f14f4,65b7e247390635b2cd9f1504,,,,
65b3ef1c24e798230fdce749,65b1f593bf71a7a0133e4805,65b1f216bf71a7a0133e4781,Roomie Apartment Hotel,RAH,2024-01-26T17:42:52.041Z,2024-02-28T15:06:52.959Z,false,true,0,"7 Layard Street, Avondale, Auckland 1026, New Zealand",30,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef1c24e798230fdce749_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef1c24e798230fdce749_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef1c24e798230fdce749_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef1c24e798230fdce749_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef1c24e798230fdce749_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef1c24e798230fdce749_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef1c24e798230fdce749_.7.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef1c24e798230fdce749_.8.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef1c24e798230fdce749_.9.jpg,,,,,,65b7e21f390635b2cd9f14f0,65b7e237390635b2cd9f14fc,,,,,
65b3ef3024e798230fdce74d,65b1f593bf71a7a0133e4805,65b1f216bf71a7a0133e4781,The Hotel Britomart,THB,2024-01-26T17:43:12.076Z,2024-02-28T15:06:33.661Z,false,true,0,"29 Galway Street, Auckland CBD, Auckland 1010, New Zealand",52,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef3024e798230fdce74d_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef3024e798230fdce74d_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef3024e798230fdce74d_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef3024e798230fdce74d_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef3024e798230fdce74d_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef3024e798230fdce74d_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef3024e798230fdce74d_.7.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef3024e798230fdce74d_.8.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef3024e798230fdce74d_.9.jpg,,,,,,65b7e21f390635b2cd9f14f0,65b7e237390635b2cd9f14fc,65b7e24f390635b2cd9f1508,,,,
65b3ef4024e798230fdce751,65b1f593bf71a7a0133e4805,65b1f216bf71a7a0133e4781,M Social Auckland,MSA,2024-01-26T17:43:28.186Z,2024-02-28T15:06:11.454Z,false,true,0,"196/200 Quay Street, Auckland CBD, Auckland 1010, New Zealand",45,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef4024e798230fdce751_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef4024e798230fdce751_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef4024e798230fdce751_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef4024e798230fdce751_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef4024e798230fdce751_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef4024e798230fdce751_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef4024e798230fdce751_.7.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef4024e798230fdce751_.8.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef4024e798230fdce751_.9.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef4024e798230fdce751_.10.jpg,,,,,65b7e21f390635b2cd9f14f0,65b7e237390635b2cd9f14fc,65b7e24f390635b2cd9f1508,,,,
65b3ef5124e798230fdce755,65b1f593bf71a7a0133e4805,65b1f216bf71a7a0133e4781,FERNZ Motel & Apartments Birkenhead,FMAB,2024-01-26T17:43:45.080Z,2024-02-28T12:51:46.388Z,false,true,0,"23 Rawene Road, Birkenhead, Auckland 0626, New Zealand",40,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef5124e798230fdce755_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef5124e798230fdce755_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef5124e798230fdce755_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef5124e798230fdce755_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef5124e798230fdce755_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef5124e798230fdce755_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef5124e798230fdce755_.7.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef5124e798230fdce755_.8.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef5124e798230fdce755_.9.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef5124e798230fdce755_.10.jpg,,,,,65b7e21f390635b2cd9f14f0,65b7e227390635b2cd9f14f4,,,,,
65b3ef6924e798230fdce759,65b1f5a4bf71a7a0133e4809,65b1f216bf71a7a0133e4781,VR Hamilton,VH,2024-01-26T17:44:09.120Z,2024-02-28T12:48:48.124Z,false,true,0,"237 Victoria Street, Hamilton Central, Hamilton 3204, New Zealand",60,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef6924e798230fdce759_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef6924e798230fdce759_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef6924e798230fdce759_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef6924e798230fdce759_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef6924e798230fdce759_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef6924e798230fdce759_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef6924e798230fdce759_.7.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef6924e798230fdce759_.8.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef6924e798230fdce759_.9.jpg,,,,,,65b7e21f390635b2cd9f14f0,65b7e227390635b2cd9f14f4,65b7e237390635b2cd9f14fc,65b7e24f390635b2cd9f1508,,,
65b3ef7624e798230fdce75d,65b1f5a4bf71a7a0133e4809,65b1f216bf71a7a0133e4781,Novotel Tainui Hamilton,NTH,2024-01-26T17:44:22.221Z,2024-02-28T12:48:26.667Z,false,true,0,"7 Alma Street, Hamilton Central, Hamilton 3204, New Zealand",48,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef7624e798230fdce75d_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef7624e798230fdce75d_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef7624e798230fdce75d_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef7624e798230fdce75d_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef7624e798230fdce75d_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef7624e798230fdce75d_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef7624e798230fdce75d_.7.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef7624e798230fdce75d_.8.jpg,,,,,,,65b7e21f390635b2cd9f14f0,65b7e23e390635b2cd9f1500,65b680e6f5e7544c196901c7,,,,
65b3ef8724e798230fdce761,65b1f5a4bf71a7a0133e4809,65b1f216bf71a7a0133e4781,"Ramada by Wyndham, Hamilton City Center",RWHCC,2024-01-26T17:44:39.473Z,2024-02-28T12:48:05.264Z,false,true,0,"287 Victoria Street, Hamilton Central, Hamilton 3204, New Zealand",55,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef8724e798230fdce761_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef8724e798230fdce761_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef8724e798230fdce761_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef8724e798230fdce761_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef8724e798230fdce761_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef8724e798230fdce761_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef8724e798230fdce761_.7.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef8724e798230fdce761_.8.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef8724e798230fdce761_.9.jpg,,,,,,65b7e21f390635b2cd9f14f0,65b7e237390635b2cd9f14fc,65b7e24f390635b2cd9f1508,,,,
65b3ef9424e798230fdce765,65b1f5a4bf71a7a0133e4809,65b1f216bf71a7a0133e4781,Heartland Ambassador Hotel Hamilton,HAHH,2024-01-26T17:44:52.601Z,2024-02-28T12:47:42.006Z,false,true,0,"86 Ulster Street, Whitiora, Hamilton 3200, New Zealand",35,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef9424e798230fdce765_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef9424e798230fdce765_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef9424e798230fdce765_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef9424e798230fdce765_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef9424e798230fdce765_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef9424e798230fdce765_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef9424e798230fdce765_.7.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3ef9424e798230fdce765_.8.jpg,,,,,,,65b7e21f390635b2cd9f14f0,65b7cbe63cc4ccc32a439a8e,,,,,
65b3efa824e798230fdce769,65b1f5a4bf71a7a0133e4809,65b1f216bf71a7a0133e4781,Ibis Hamilton Tainui,IHT,2024-01-26T17:45:12.034Z,2024-02-26T16:04:45.192Z,false,true,0,"18 Alma Street, Hamilton Central, Hamilton 3204, New Zealand",40,http://localhost:5001/hotels/uploads/hotelsImg/65b3efa824e798230fdce769_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3efa824e798230fdce769_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3efa824e798230fdce769_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3efa824e798230fdce769_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3efa824e798230fdce769_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3efa824e798230fdce769_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3efa824e798230fdce769_.7.jpg,,,,,,,,65b7e21f390635b2cd9f14f0,65b7e227390635b2cd9f14f4,,,,,
65b3efc524e798230fdce76d,65b1f5b6bf71a7a0133e480d,65b1f216bf71a7a0133e4781,The Victoria Hotel Dunedin,TVHD,2024-01-26T17:45:41.210Z,2024-02-26T16:04:21.727Z,false,true,0,"137 Saint Andrew Street, Central Dunedin, Dunedin 9016, New Zealand",42,http://localhost:5001/hotels/uploads/hotelsImg/65b3efc524e798230fdce76d_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3efc524e798230fdce76d_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3efc524e798230fdce76d_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3efc524e798230fdce76d_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3efc524e798230fdce76d_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3efc524e798230fdce76d_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3efc524e798230fdce76d_.7.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3efc524e798230fdce76d_.8.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3efc524e798230fdce76d_.9.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3efc524e798230fdce76d_.10.jpg,,,,,65b7e21f390635b2cd9f14f0,,,,,,
65b3f02824e798230fdce772,65b1f5b6bf71a7a0133e480d,65b1f216bf71a7a0133e4781,Kingsgate Hotel Dunedin,KHD,2024-01-26T17:47:20.999Z,2024-02-26T16:03:37.540Z,false,true,0,"10 Smith Street, Central Dunedin, Dunedin 9016, New Zealand",50,http://localhost:5001/hotels/uploads/hotelsImg/65b3f02824e798230fdce772_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f02824e798230fdce772_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f02824e798230fdce772_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f02824e798230fdce772_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f02824e798230fdce772_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f02824e798230fdce772_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f02824e798230fdce772_.7.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f02824e798230fdce772_.8.jpg,,,,,,,65b7e21f390635b2cd9f14f0,65b7e227390635b2cd9f14f4,65b7e23e390635b2cd9f1500,,,,
65b3f03824e798230fdce776,65b1f5b6bf71a7a0133e480d,65b1f216bf71a7a0133e4781,Fable Dunedin,FD,2024-01-26T17:47:36.632Z,2024-02-26T16:02:35.041Z,false,true,0,"310 Princes Street, Central Dunedin, Dunedin 9016, New Zealand",40,http://localhost:5001/hotels/uploads/hotelsImg/65b3f03824e798230fdce776_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f03824e798230fdce776_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f03824e798230fdce776_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f03824e798230fdce776_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f03824e798230fdce776_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f03824e798230fdce776_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f03824e798230fdce776_.7.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f03824e798230fdce776_.8.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f03824e798230fdce776_.9.jpg,,,,,,65b7e21f390635b2cd9f14f0,65b7cbe63cc4ccc32a439a8e,,,,,
65b3f04324e798230fdce77a,65b1f5b6bf71a7a0133e480d,65b1f216bf71a7a0133e4781,The Chamberson,TC,2024-01-26T17:47:47.797Z,2024-02-26T16:01:46.253Z,false,true,0,"77 Stuart Street, Central Dunedin, Dunedin 9016, New Zealand",45,http://localhost:5001/hotels/uploads/hotelsImg/65b3f04324e798230fdce77a_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f04324e798230fdce77a_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f04324e798230fdce77a_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f04324e798230fdce77a_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f04324e798230fdce77a_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f04324e798230fdce77a_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f04324e798230fdce77a_.7.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f04324e798230fdce77a_.8.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f04324e798230fdce77a_.9.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f04324e798230fdce77a_.10.jpg,,,,,65b7e21f390635b2cd9f14f0,65b7e247390635b2cd9f1504,65b7e23e390635b2cd9f1500,,,,
65b3f05c24e798230fdce77e,65b1f5b6bf71a7a0133e480d,65b1f216bf71a7a0133e4781,Scenic Hotel Southern Cross,SHSC,2024-01-26T17:48:12.030Z,2024-02-26T16:01:12.768Z,false,true,0,"118 High Street, Central Dunedin, Dunedin 9016, New Zealand",60,http://localhost:5001/hotels/uploads/hotelsImg/65b3f05c24e798230fdce77e_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f05c24e798230fdce77e_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f05c24e798230fdce77e_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f05c24e798230fdce77e_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f05c24e798230fdce77e_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f05c24e798230fdce77e_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f05c24e798230fdce77e_.7.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f05c24e798230fdce77e_.8.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f05c24e798230fdce77e_.9.jpg,,,,,,65b7e21f390635b2cd9f14f0,65b7e227390635b2cd9f14f4,65b7e22f390635b2cd9f14f8,65b680e6f5e7544c196901c7,,,
65b3f0db24e798230fdce782,65b1f5d4bf71a7a0133e4811,65b1f223bf71a7a0133e4785,The Calile Hotel,TCH,2024-01-26T17:50:19.699Z,2024-02-26T16:00:41.866Z,false,true,0,"48 James St, Fortitude Valley QLD 4006, Australia",55,http://localhost:5001/hotels/uploads/hotelsImg/65b3f0db24e798230fdce782_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f0db24e798230fdce782_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f0db24e798230fdce782_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f0db24e798230fdce782_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f0db24e798230fdce782_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f0db24e798230fdce782_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f0db24e798230fdce782_.7.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f0db24e798230fdce782_.8.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f0db24e798230fdce782_.9.jpg,,,,,,65b7e21f390635b2cd9f14f0,65b7e227390635b2cd9f14f4,65b7e237390635b2cd9f14fc,65b7e24f390635b2cd9f1508,,,
65b3f0f824e798230fdce786,65b1f5d4bf71a7a0133e4811,65b1f223bf71a7a0133e4785,Emporium Hotel South Bank,EHSB,2024-01-26T17:50:48.479Z,2024-02-26T16:00:21.504Z,false,true,0,"267 Grey St, South Brisbane QLD 4101, Australia",40,http://localhost:5001/hotels/uploads/hotelsImg/65b3f0f824e798230fdce786_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f0f824e798230fdce786_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f0f824e798230fdce786_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f0f824e798230fdce786_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f0f824e798230fdce786_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f0f824e798230fdce786_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f0f824e798230fdce786_.7.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f0f824e798230fdce786_.8.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f0f824e798230fdce786_.9.jpg,,,,,,65b7e21f390635b2cd9f14f0,65b7e227390635b2cd9f14f4,,,,,
65b3f10924e798230fdce78a,65b1f5d4bf71a7a0133e4811,65b1f223bf71a7a0133e4785,Jephson Hotel & Apartments,JHA,2024-01-26T17:51:05.234Z,2024-02-26T15:59:59.747Z,false,true,0,"63 Jephson St, Toowong QLD 4066, Australia",48,http://localhost:5001/hotels/uploads/hotelsImg/65b3f10924e798230fdce78a_.1.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f10924e798230fdce78a_.2.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f10924e798230fdce78a_.3.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f10924e798230fdce78a_.4.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f10924e798230fdce78a_.5.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f10924e798230fdce78a_.6.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f10924e798230fdce78a_.7.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f10924e798230fdce78a_.8.jpg,http://localhost:5001/hotels/uploads/hotelsImg/65b3f10924e798230fdce78a_.9.jpg,,,,,,65b7e21f390635b2cd9f14f0,65b7e227390635b2cd9f14f4,65b7e24f390635b2cd9f1508,,,,
